Id1;Id2;Distance
CRW_5S_A_C_20;CRW_5S_A_C_22;0
CRW_5S_A_C_20;CRW_5S_A_C_23;0
CRW_5S_A_C_20;CRW_5S_A_C_24;0
CRW_5S_A_C_20;CRW_5S_A_C_25;0
CRW_5S_A_C_20;CRW_5S_A_E_10;0
CRW_5S_A_C_20;CRW_5S_A_E_11;0
CRW_5S_A_C_20;CRW_5S_A_E_12;0
CRW_5S_A_C_20;CRW_5S_A_E_13;0
CRW_5S_A_C_20;CRW_5S_A_E_14;0
CRW_5S_A_C_20;CRW_5S_A_E_15;0
CRW_5S_A_C_20;CRW_5S_A_E_16;0
CRW_5S_A_C_20;CRW_5S_A_E_17;0
CRW_5S_A_C_20;CRW_5S_A_E_18;0
CRW_5S_A_C_20;CRW_5S_A_E_19;0
CRW_5S_A_C_20;CRW_5S_A_E_21;0
CRW_5S_A_C_20;CRW_5S_A_E_26;0
CRW_5S_A_C_20;CRW_5S_A_E_27;0
CRW_5S_A_C_20;CRW_5S_A_E_2;0
CRW_5S_A_C_20;CRW_5S_A_E_3;0
CRW_5S_A_C_20;CRW_5S_A_E_4;0
CRW_5S_A_C_20;CRW_5S_A_E_5;0
CRW_5S_A_C_20;CRW_5S_A_E_6;0
CRW_5S_A_C_20;CRW_5S_A_E_7;0
CRW_5S_A_C_20;CRW_5S_A_E_8;0
CRW_5S_A_C_20;CRW_5S_A_E_9;0
CRW_5S_A_C_22;CRW_5S_A_C_23;0
CRW_5S_A_C_22;CRW_5S_A_C_24;0
CRW_5S_A_C_22;CRW_5S_A_C_25;0
CRW_5S_A_C_22;CRW_5S_A_E_10;0
CRW_5S_A_C_22;CRW_5S_A_E_11;0
CRW_5S_A_C_22;CRW_5S_A_E_12;0
CRW_5S_A_C_22;CRW_5S_A_E_13;0
CRW_5S_A_C_22;CRW_5S_A_E_14;0
CRW_5S_A_C_22;CRW_5S_A_E_15;0
CRW_5S_A_C_22;CRW_5S_A_E_16;0
CRW_5S_A_C_22;CRW_5S_A_E_17;0
CRW_5S_A_C_22;CRW_5S_A_E_18;0
CRW_5S_A_C_22;CRW_5S_A_E_19;0
CRW_5S_A_C_22;CRW_5S_A_E_21;0
CRW_5S_A_C_22;CRW_5S_A_E_26;0
CRW_5S_A_C_22;CRW_5S_A_E_27;0
CRW_5S_A_C_22;CRW_5S_A_E_2;0
CRW_5S_A_C_22;CRW_5S_A_E_3;0
CRW_5S_A_C_22;CRW_5S_A_E_4;0
CRW_5S_A_C_22;CRW_5S_A_E_5;0
CRW_5S_A_C_22;CRW_5S_A_E_6;0
CRW_5S_A_C_22;CRW_5S_A_E_7;0
CRW_5S_A_C_22;CRW_5S_A_E_8;0
CRW_5S_A_C_22;CRW_5S_A_E_9;0
CRW_5S_A_C_23;CRW_5S_A_C_24;0
CRW_5S_A_C_23;CRW_5S_A_C_25;0
CRW_5S_A_C_23;CRW_5S_A_E_10;0
CRW_5S_A_C_23;CRW_5S_A_E_11;0
CRW_5S_A_C_23;CRW_5S_A_E_12;0
CRW_5S_A_C_23;CRW_5S_A_E_13;0
CRW_5S_A_C_23;CRW_5S_A_E_14;0
CRW_5S_A_C_23;CRW_5S_A_E_15;0
CRW_5S_A_C_23;CRW_5S_A_E_16;0
CRW_5S_A_C_23;CRW_5S_A_E_17;0
CRW_5S_A_C_23;CRW_5S_A_E_18;0
CRW_5S_A_C_23;CRW_5S_A_E_19;0
CRW_5S_A_C_23;CRW_5S_A_E_21;0
CRW_5S_A_C_23;CRW_5S_A_E_26;0
CRW_5S_A_C_23;CRW_5S_A_E_27;0
CRW_5S_A_C_23;CRW_5S_A_E_2;0
CRW_5S_A_C_23;CRW_5S_A_E_3;0
CRW_5S_A_C_23;CRW_5S_A_E_4;0
CRW_5S_A_C_23;CRW_5S_A_E_5;0
CRW_5S_A_C_23;CRW_5S_A_E_6;0
CRW_5S_A_C_23;CRW_5S_A_E_7;0
CRW_5S_A_C_23;CRW_5S_A_E_8;0
CRW_5S_A_C_23;CRW_5S_A_E_9;0
CRW_5S_A_C_24;CRW_5S_A_C_25;0
CRW_5S_A_C_24;CRW_5S_A_E_10;0
CRW_5S_A_C_24;CRW_5S_A_E_11;0
CRW_5S_A_C_24;CRW_5S_A_E_12;0
CRW_5S_A_C_24;CRW_5S_A_E_13;0
CRW_5S_A_C_24;CRW_5S_A_E_14;0
CRW_5S_A_C_24;CRW_5S_A_E_15;0
CRW_5S_A_C_24;CRW_5S_A_E_16;0
CRW_5S_A_C_24;CRW_5S_A_E_17;0
CRW_5S_A_C_24;CRW_5S_A_E_18;0
CRW_5S_A_C_24;CRW_5S_A_E_19;0
CRW_5S_A_C_24;CRW_5S_A_E_21;0
CRW_5S_A_C_24;CRW_5S_A_E_26;0
CRW_5S_A_C_24;CRW_5S_A_E_27;0
CRW_5S_A_C_24;CRW_5S_A_E_2;0
CRW_5S_A_C_24;CRW_5S_A_E_3;0
CRW_5S_A_C_24;CRW_5S_A_E_4;0
CRW_5S_A_C_24;CRW_5S_A_E_5;0
CRW_5S_A_C_24;CRW_5S_A_E_6;0
CRW_5S_A_C_24;CRW_5S_A_E_7;0
CRW_5S_A_C_24;CRW_5S_A_E_8;0
CRW_5S_A_C_24;CRW_5S_A_E_9;0
CRW_5S_A_C_25;CRW_5S_A_E_10;0
CRW_5S_A_C_25;CRW_5S_A_E_11;0
CRW_5S_A_C_25;CRW_5S_A_E_12;0
CRW_5S_A_C_25;CRW_5S_A_E_13;0
CRW_5S_A_C_25;CRW_5S_A_E_14;0
CRW_5S_A_C_25;CRW_5S_A_E_15;0
CRW_5S_A_C_25;CRW_5S_A_E_16;0
CRW_5S_A_C_25;CRW_5S_A_E_17;0
CRW_5S_A_C_25;CRW_5S_A_E_18;0
CRW_5S_A_C_25;CRW_5S_A_E_19;0
CRW_5S_A_C_25;CRW_5S_A_E_21;0
CRW_5S_A_C_25;CRW_5S_A_E_26;0
CRW_5S_A_C_25;CRW_5S_A_E_27;0
CRW_5S_A_C_25;CRW_5S_A_E_2;0
CRW_5S_A_C_25;CRW_5S_A_E_3;0
CRW_5S_A_C_25;CRW_5S_A_E_4;0
CRW_5S_A_C_25;CRW_5S_A_E_5;0
CRW_5S_A_C_25;CRW_5S_A_E_6;0
CRW_5S_A_C_25;CRW_5S_A_E_7;0
CRW_5S_A_C_25;CRW_5S_A_E_8;0
CRW_5S_A_C_25;CRW_5S_A_E_9;0
CRW_5S_A_E_10;CRW_5S_A_E_11;0
CRW_5S_A_E_10;CRW_5S_A_E_12;0
CRW_5S_A_E_10;CRW_5S_A_E_13;0
CRW_5S_A_E_10;CRW_5S_A_E_14;0
CRW_5S_A_E_10;CRW_5S_A_E_15;0
